No.,Depth,Distance,Speed,Density,Shear wave velocity of soil,Z-vibration,Vibration level for 1Hz,1.25,1.6,2,2.5,3.15,4,5,6.3,8,10,12.5,16,20,25,31.5,40,50,63,80
418,24,20,45,1900,300,50.62204216,6.354311,9.42628,10.981396,11.432819,12.323041,12.602652,15.700781,17.5415,26.949795,25.850357,25.267945,21.888909,37.78533,36.445925,42.230309,48.150133,48.182567,54.316769,61.502914,60.927429
419,15,35,45,1900,250,54.71691653,-2.243445,0.731389,2.604775,2.203284,3.655742,5.259966,4.84986,20.602419,29.095163,29.683538,35.738856,36.771105,41.592959,46.005578,50.748788,51.187543,49.744888,58.284611,64.463176,65.524859
420,24,60,30,1800,350,38.65778525,-3.307686,-0.286973,1.502101,1.535662,2.841265,3.887198,5.488713,6.719069,14.01563,21.475565,22.653984,28.152008,26.549833,37.778558,34.471835,33.74376,37.734132,43.808363,41.657898,36.392312
421,15,5,45,1900,200,59.88852564,10.8466,13.518481,18.158981,14.279955,19.402573,26.189419,30.002333,32.782441,30.56818,34.500329,38.247679,39.153944,40.002021,49.13919,57.487036,56.175592,56.808769,62.784503,69.887149,70.57576
422,24,15,75,2000,350,55.73706059,8.783911,11.960913,12.425878,14.455492,14.611516,14.401494,16.221178,21.542621,33.843809,34.825337,34.41058,35.750854,41.845115,40.695536,54.031211,61.32674,56.052903,53.795534,50.385689,50.927326
423,21,95,75,1700,200,61.26178856,16.972709,20.017889,21.850333,21.822484,27.065176,32.350657,31.914863,41.270012,31.734289,35.537044,41.906472,46.829783,50.024893,53.903668,64.509083,63.029489,54.384478,45.231688,37.829514,22.977401
424,15,75,30,1800,250,43.1550586,-5.927142,-2.683904,-0.417314,0.376745,2.922225,6.334886,15.333301,26.131197,24.158474,23.897681,25.136216,29.19581,33.052437,40.816757,43.700745,37.392526,44.671123,45.795377,38.428666,36.307184
425,18,65,75,1900,250,60.16691879,-2.14634,0.72927,2.159652,1.682536,2.076524,2.394735,22.220623,37.542366,31.51918,36.680838,36.904754,43.80844,45.667824,49.004527,62.235749,64.285778,57.448448,53.066527,46.166355,38.315017
426,24,95,45,1700,350,49.56962618,10.064982,13.193414,15.200004,15.467622,21.740692,27.892197,23.122643,28.091439,26.768036,30.17487,31.977578,39.572297,46.077451,46.573579,50.601035,43.223844,43.273826,38.524909,34.618644,21.092656
427,21,50,60,2000,300,51.81497949,-1.314761,1.716137,3.341508,3.238098,4.095142,4.757367,5.056876,2.439718,29.436231,35.790769,36.000129,38.026794,43.635347,48.332344,47.844981,52.687608,51.74768,51.99094,57.958267,53.768446
428,21,75,75,2000,350,52.36025326,-3.315552,-0.277944,1.542239,1.639054,3.041196,4.314912,6.472034,8.881127,27.60941,33.631149,37.882254,38.255964,39.762097,44.178705,52.119761,56.986872,51.19753,47.076002,42.457471,35.68087
429,24,65,75,1900,300,52.55828824,-1.745451,1.249366,2.943529,2.966183,4.142409,5.100245,7.359215,25.984395,28.997512,34.032836,37.55014,40.180971,43.732252,44.814417,53.592266,55.407728,51.073734,49.52653,43.51031,35.018186
430,15,60,75,1700,250,61.26991053,-1.700898,1.422899,3.547901,3.891632,6.000121,8.878647,21.464632,38.859352,33.142009,39.08916,39.796661,44.713017,48.653267,52.128599,63.522307,64.661006,58.921048,56.533975,47.970326,41.66154
431,24,85,30,1800,350,35.73023038,-15.697796,-12.677755,-10.894617,-10.861212,-9.580445,-8.579433,-7.169357,-7.23429,12.021501,21.806335,22.405167,22.92479,25.20383,32.725998,32.661091,33.75503,36.745258,41.175621,35.611701,30.02464
432,18,90,60,1800,350,57.47517983,8.919609,11.725011,12.959481,11.617896,26.32973,29.147811,28.001717,29.462758,32.095984,39.029182,39.413348,45.183054,49.435457,55.29007,56.168824,60.755851,51.539054,48.301983,41.53179,32.833237
433,21,100,45,1700,350,52.30996812,-14.268533,-10.303506,-7.029475,-6.679603,19.934603,28.137117,18.534766,25.770208,28.073202,27.804199,33.154343,38.294171,44.996013,46.734599,55.94168,48.647762,45.275333,46.471073,45.615334,35.208741
434,24,30,45,1900,200,50.81368189,-0.710026,2.394481,5.015335,4.819231,8.618243,13.509212,23.837461,26.571295,21.825375,26.997397,34.428329,35.98871,35.501252,46.791381,49.185055,48.530974,54.902204,52.334054,55.090779,55.517445
435,18,40,75,2000,200,69.62015931,16.353681,19.402881,21.85985,20.921893,31.050996,34.104298,34.651687,38.856038,37.568996,40.759082,46.807539,49.392936,50.438139,56.920774,72.231378,73.807304,64.686613,62.617214,56.748094,44.457902
436,18,10,45,1700,350,62.04480648,9.88296,11.900794,20.019971,17.369214,28.839412,33.123083,33.379833,33.08281,30.061999,32.242906,44.120296,46.124001,46.953494,54.616481,60.846714,61.769417,60.687763,62.490765,70.554642,70.692955
437,18,0,30,1700,250,51.02628677,1.238838,2.947776,6.994252,7.669606,10.741984,10.372577,25.606549,29.828628,25.646671,29.376732,29.999008,34.877807,32.355916,46.73138,47.822992,43.624539,50.210215,56.115473,57.344636,61.845401
438,15,85,75,1800,300,55.43983378,11.41999,14.441032,16.228241,16.260038,17.568906,18.643899,20.334405,23.466179,32.173825,37.080152,39.746517,40.679953,44.595471,45.904212,57.883893,58.404815,51.05231,46.377281,41.077217,32.271686
439,15,20,45,1900,250,57.33717035,1.651578,4.834599,6.104221,7.614857,7.823147,7.738566,15.877454,25.330587,30.189155,26.903023,31.964003,30.409692,38.049461,43.968842,49.674962,48.764913,51.546901,57.541724,67.364874,71.531504
440,15,35,45,2000,300,54.00874421,14.40474,17.416933,19.160417,19.19531,20.419592,21.310054,22.898442,23.681459,27.200734,29.862915,34.724085,34.651904,41.254302,45.040634,48.399315,51.409026,51.321723,52.651751,63.96058,66.127482
441,21,70,60,1800,200,53.70591036,2.790533,5.861614,7.756795,7.982573,9.614475,11.433518,19.152961,31.427172,30.122638,35.154274,33.192445,35.26281,42.424278,46.784797,51.754002,58.806361,52.733671,51.294441,49.353636,45.82888
442,24,35,75,1900,300,56.30696997,-19.845706,-15.032579,-17.20051,-6.577536,-4.335303,-3.753178,3.150934,31.516597,29.407769,29.610254,38.245879,43.726528,47.105612,44.519212,58.434269,58.618424,55.840794,53.178547,48.856506,45.064839
443,15,100,75,1800,350,53.36888302,-8.631307,-5.577907,-3.739199,-3.603588,-2.183214,-0.932415,1.130451,4.152964,26.164495,34.488,39.485929,42.443433,41.378509,44.955683,52.398306,58.080649,52.504746,43.27735,36.770846,27.35032
444,21,70,75,2000,250,58.36025172,-4.365373,-1.383124,0.291661,0.058543,0.758173,-0.39304,21.940367,35.963307,30.199727,34.589105,35.765706,42.378889,42.943151,47.765387,58.656734,63.624429,56.259206,52.34654,44.121536,36.680505
445,21,80,75,2000,250,57.3673504,-21.842647,-17.589948,-13.700827,-11.289599,-6.85202,-0.387913,21.848849,35.957933,29.746907,34.404393,36.598899,38.058049,43.641639,48.635883,60.654162,59.777217,52.935609,46.732446,41.77149,31.610681
446,15,85,45,1800,350,52.26009483,2.664633,5.528166,6.899196,5.509051,19.389971,29.510408,28.314936,30.112288,31.770255,31.124524,38.377307,40.089956,40.79547,44.406525,55.851878,49.705898,47.135036,50.585393,43.958935,39.727994
447,15,25,45,1900,200,57.71816872,1.05249,4.104973,4.760726,6.338288,7.95318,9.725126,24.161327,31.315179,28.074948,31.075798,34.085002,37.260808,40.320096,45.949559,52.571293,51.970291,53.897446,60.373056,68.697391,68.981052
448,18,50,60,1900,300,52.09968307,-3.77985,-0.723435,1.220211,1.436231,3.195345,4.787082,7.633052,12.064747,29.851085,37.303036,38.015166,38.626221,43.951699,49.450218,48.586317,53.427678,51.710409,51.118448,55.877378,50.432371
449,18,40,60,1900,300,54.36104815,-0.764675,2.130967,4.100448,4.129024,6.012346,7.114301,9.331348,13.608788,31.161483,36.933236,37.03624,38.821484,45.033802,47.91556,49.742453,57.92536,49.38647,53.276786,61.434919,59.396621
450,24,70,45,1900,200,46.33440512,0.530193,3.598554,5.490608,5.678141,7.250276,8.859695,20.895825,25.447495,25.452381,24.832936,29.08002,31.085526,35.130514,42.073484,48.123674,46.57692,45.237249,44.160277,46.437281,45.164252
451,21,80,30,1900,300,37.84344226,-28.96903,-25.93921,-24.106147,-24.003988,-22.459146,-20.461871,-13.871506,15.798423,18.763666,23.260306,21.79259,23.951196,26.827522,35.276664,34.995411,33.463757,39.016978,43.885072,38.322217,33.620296
452,18,80,30,1700,250,41.72087746,-12.079626,-8.509495,-5.637816,-4.078031,-0.609738,3.984978,15.610837,24.715594,23.092743,21.670887,23.924808,26.823009,30.55708,39.366879,40.195066,36.570563,43.065787,47.827544,35.113719,34.38386
453,18,70,60,1800,250,51.51876156,-17.927628,-13.144792,-8.972056,-6.615592,-3.003421,0.735329,6.121632,22.623627,30.947888,38.138631,36.459973,35.370821,41.52078,47.646283,49.155395,54.839428,50.646985,49.66703,51.570941,45.729695
454,24,0,30,1800,350,43.05057046,-13.3128,-11.247503,-6.648295,-6.646233,-3.687657,-5.51328,0.912234,14.465324,21.522579,23.833735,23.557233,27.929176,30.085938,36.405154,35.929712,38.637931,43.853405,51.616913,49.119579,43.818484
455,21,95,75,1700,300,53.43753597,3.494908,6.543955,8.389463,8.523719,9.998068,11.405183,13.951557,24.537077,29.45169,33.251176,33.655875,37.897496,40.146904,42.784706,55.955316,56.954229,49.59147,45.033699,38.373298,28.465133
456,21,80,60,1700,250,49.3216135,-2.926441,0.127428,1.977496,2.12272,3.602548,5.015399,7.474515,22.850139,29.868621,36.993639,34.206038,33.887356,39.503308,45.344736,49.071378,51.855625,46.242646,46.297439,47.285072,41.578932
457,18,10,60,1800,250,59.34981382,8.247533,7.838474,12.753336,11.838401,18.022551,16.164727,15.617008,32.731741,33.819875,38.889851,37.248821,38.305813,43.675757,48.505333,56.896725,60.538143,59.409747,60.87968,67.855797,67.945333
458,15,10,30,1800,200,57.52946061,12.150657,15.429428,16.412294,19.430467,28.913996,20.638082,27.324949,30.514289,26.428085,27.311997,32.877727,43.045192,42.855522,47.018837,52.60331,52.051002,61.671532,65.349712,61.214671,63.654985
459,24,55,45,1900,250,46.5968861,-11.858794,-8.642165,-6.612697,-5.921151,-4.035085,-2.780202,-1.164824,18.386196,23.995012,24.480853,32.569197,33.432676,41.114903,40.993702,45.358327,41.862888,44.899628,50.83473,51.791209,49.545325
460,15,15,45,1900,200,60.66030834,-1.199796,1.614599,9.056752,3.855798,11.452922,20.648848,27.654095,32.394775,25.91531,28.651585,28.49444,32.449769,37.651516,50.310243,54.013546,54.925006,58.167466,62.957095,71.720031,72.274721
461,15,20,75,1800,350,59.01733806,6.63889,9.865764,9.901903,12.815334,12.502549,11.873172,14.313213,21.558479,34.416606,36.865993,39.406306,40.13501,39.805556,48.403271,58.399671,64.228626,58.352846,56.367406,58.108623,55.938308
462,24,50,60,1800,350,58.4701529,11.501852,14.632565,17.1799,18.154848,30.052951,27.739781,18.868459,34.22463,35.015162,43.205533,41.535658,43.564507,52.473702,52.121114,57.270501,62.631517,54.078404,48.397772,42.020022,37.748068
463,18,10,60,1800,350,66.44009446,3.671389,18.389759,20.462305,28.180958,37.208561,31.576564,29.380689,33.101928,34.480662,39.073411,45.477904,50.443712,51.818337,60.883072,63.721719,71.03302,66.149368,64.696336,69.567219,66.728542
464,21,55,30,2000,350,40.49109322,-9.389966,-6.366969,-4.584516,-4.522717,-3.208576,-2.067791,-0.310459,0.415092,15.443604,21.94168,23.805953,28.617152,28.490389,37.919661,36.452473,34.850004,40.786145,47.022447,44.64126,42.871394
465,21,55,45,1700,350,55.31381745,3.394685,6.63324,8.721847,9.4422,20.40984,29.684322,21.944885,26.630297,30.923471,32.665556,36.126254,37.229955,45.010366,53.337865,56.166487,55.554635,53.004614,55.764403,54.590188,46.93933
466,24,0,30,2000,250,46.05059778,2.885871,5.924524,6.847886,7.663683,9.16864,12.065714,25.16258,28.821854,20.775733,28.729625,26.438397,32.535438,28.111944,41.403792,44.529097,41.051407,47.350863,53.370668,46.577882,46.110572
467,24,90,60,1800,300,48.36285959,-22.428781,-18.930569,-16.21371,-14.917521,-11.95835,-8.538616,-3.25254,3.54677,25.508624,35.765537,33.806117,33.146811,37.831866,42.708144,46.422501,52.268231,47.950892,44.690084,47.113254,38.223677
468,24,80,30,1800,350,36.41132717,-10.432887,-7.41658,-5.63776,-5.616693,-4.329218,-3.291871,-1.676628,-0.530237,12.775648,21.50914,22.603122,23.57888,25.198178,32.818107,32.505608,32.640906,37.758017,43.645626,34.104685,30.891115
469,24,25,30,2000,200,48.44140886,4.86241,7.73781,10.693963,13.254275,23.258694,21.519452,20.360874,19.325432,24.50493,23.910873,28.821867,39.626733,38.177555,43.966992,49.646121,47.166775,47.675694,50.952846,40.614576,40.926073
470,21,20,45,1700,350,59.58723076,15.594731,18.518095,21.73602,20.451087,26.177438,29.335741,27.431999,32.009324,28.370506,32.759002,36.394856,40.992074,46.684677,53.380229,58.430492,61.905203,60.653949,62.471018,64.450045,60.181341
471,18,30,60,1700,200,58.07571144,1.782506,3.720664,6.77772,6.629892,10.96652,10.951543,23.297047,33.14785,28.364556,39.16703,37.357502,41.619398,45.216157,53.460921,55.278684,59.97333,58.296668,59.153478,64.712073,62.769236
472,18,10,75,2000,200,70.90756658,11.404902,17.711169,21.297962,30.220292,34.803299,32.462486,34.319455,38.045484,37.125724,36.963881,51.195281,56.616672,52.911375,59.950246,70.805645,76.29357,69.502468,64.162738,64.313853,58.361129
473,15,75,60,1900,300,52.3017106,-2.651797,0.411055,2.252589,2.405142,3.884931,5.354045,7.890614,11.26789,26.222365,37.904392,38.638353,38.032257,41.069066,45.005528,50.96093,57.124421,48.777194,45.145063,48.802835,46.47093
474,18,95,45,2000,250,43.05266185,-14.5885,-11.503533,-9.59807,-9.360397,-7.772399,-6.247438,-3.429749,12.689754,25.534549,26.926804,28.114516,28.156813,33.710534,37.750489,44.030755,39.073857,42.491246,47.231091,45.006975,41.764501
475,24,5,30,1700,300,43.72179091,-8.259637,-3.905304,-2.711131,-1.819881,2.460603,5.211064,11.893157,28.02644,22.956023,22.296547,25.233084,27.710625,31.249214,30.441622,41.366078,39.478962,43.890572,51.680417,49.769127,46.387796
476,15,70,45,1800,350,54.4513385,5.286102,8.151414,9.528125,9.287158,21.333581,31.46186,28.405002,29.387398,31.993148,33.08075,36.41247,42.785418,48.934076,48.366034,55.7911,54.241064,52.813701,52.550462,51.503786,44.513538
477,15,10,45,2000,300,58.70804446,8.633089,11.831059,13.061658,14.518876,14.869501,14.065295,19.889879,23.320277,29.545685,31.054919,35.238955,33.631849,37.032564,41.523513,47.633835,51.780965,51.947591,58.673495,69.730714,72.34613
478,21,80,60,1800,350,57.34912086,7.033694,10.261336,12.65385,14.727209,28.190082,29.342483,25.393235,31.406781,29.277244,38.02479,37.231331,44.333875,53.594143,52.935043,54.263625,60.525961,54.666545,49.865597,43.773869,30.98529
479,21,10,45,1900,300,55.06919705,5.806794,8.641183,11.115423,9.78478,11.948939,14.797121,14.183422,16.414905,28.646954,27.950875,31.085503,31.648086,36.936907,37.730679,44.717627,45.453376,51.212159,54.532635,65.000063,69.568433
480,18,35,45,2000,300,51.81469921,-5.551262,-2.572868,-0.573467,-0.987815,0.734386,2.539703,2.469627,5.429552,25.104151,27.415465,31.175819,33.008083,39.32277,42.209161,45.790062,49.707623,47.035942,51.407675,61.677722,64.250985
481,18,75,30,1700,200,45.58667538,3.627917,6.936614,9.459814,11.335677,18.708134,23.006677,24.1807,27.22504,21.563474,30.568487,26.894261,36.298186,36.508721,42.122629,45.134776,44.282908,46.08474,47.602054,36.985556,26.477235
482,18,5,45,1700,350,64.11521864,18.457752,22.001467,23.7575,27.431985,32.955209,34.421371,30.946154,33.334779,35.261086,31.650296,42.340071,46.841672,49.042393,51.246338,59.983711,58.666072,58.148047,66.693789,73.326074,77.278547
483,24,10,60,2000,200,55.40025189,-3.225227,-7.979454,4.31599,6.264787,14.226726,14.683706,26.191753,31.975481,26.940481,39.193725,35.873737,40.865426,36.786085,48.559499,56.438484,58.129696,55.857421,53.225493,56.218579,50.742419
484,24,10,75,1800,250,59.7409777,3.245321,7.523392,3.329952,13.899817,14.01567,14.894844,30.939018,36.90821,27.300818,35.422686,39.246548,42.259667,38.175782,48.477577,62.26311,63.371582,57.962112,53.007753,50.701225,42.718108
485,15,5,60,1900,300,58.43641986,-6.778129,1.788303,3.050223,5.792275,14.414393,14.318504,12.600319,23.820117,36.347748,40.658889,42.08989,43.037873,46.025144,47.216112,51.781497,60.32254,59.755233,57.704031,66.879198,67.065927
486,15,95,60,1800,200,53.40309234,3.680673,6.797674,8.772688,9.109241,10.843614,12.65975,15.515081,33.537294,31.38827,38.399225,37.237007,40.585548,44.252818,49.442926,54.08884,55.111972,52.505132,46.100049,44.299304,38.00647
487,24,55,75,2000,350,54.93157953,-13.816664,-10.558265,-8.675524,-7.584362,-5.871517,-3.775393,-0.084176,5.118228,29.440124,31.947723,37.02728,42.414995,43.126477,48.75755,55.548734,59.193396,50.600069,47.93187,45.906643,40.0129
488,24,5,60,1800,300,53.42534189,-6.889222,-15.503063,-2.761662,-4.036521,7.478047,6.79892,5.737577,18.856109,34.715297,37.694601,35.853805,37.970934,42.887944,44.67594,49.150657,57.689677,50.591237,53.17163,58.917163,57.338967
489,18,85,75,2000,200,63.6472654,12.693185,15.724912,17.533539,17.136622,28.505893,32.827102,34.753446,29.799182,33.725289,34.595382,40.544657,51.1449,51.093553,54.142625,66.350618,67.011406,56.471575,48.945141,39.614009,26.599949
490,24,15,60,1800,300,52.63867261,-1.568838,-1.757231,2.768849,1.658003,8.274469,7.649045,8.064485,17.805531,33.804553,35.456974,31.915147,31.419901,40.867446,38.258215,46.103881,56.330291,54.401373,55.773235,57.664988,58.764363
491,15,55,60,1800,200,56.34938465,-13.362788,-10.519783,-8.443929,-8.174361,-5.884606,-2.837695,15.418444,33.936598,33.529593,40.812843,39.727035,41.185504,46.420428,50.569499,57.786819,58.128086,54.655573,54.914154,53.494453,49.68836
492,21,5,30,1800,250,48.42664756,6.417646,9.516488,10.565483,11.177665,12.69734,15.233652,25.473462,29.80314,22.074785,28.026545,27.876987,31.529204,29.312808,44.474227,42.551706,43.327083,50.398994,54.005116,55.873122,55.411896
493,24,30,30,2000,200,46.79778629,-8.028875,-5.262252,1.132851,8.463483,22.939834,20.206162,19.274134,22.468366,25.165378,26.435386,26.693075,38.732307,40.2201,41.87342,46.452698,44.818672,46.538511,49.855615,41.867332,40.016727
494,24,20,30,1800,350,43.46697004,-2.164997,0.909956,2.372445,2.565442,3.936649,5.439927,7.475642,9.799305,19.737131,20.112391,16.117688,14.600886,28.40191,31.75371,33.764884,40.457213,42.49619,52.580443,50.859662,49.452504
495,15,100,30,1800,200,43.37273965,3.699318,6.659328,8.22325,7.533869,16.133434,22.664118,24.319693,21.582167,23.06384,24.144092,23.91762,33.000134,39.43499,39.765989,40.635547,39.535038,42.767207,47.287027,36.998635,23.431495
496,21,40,30,1800,250,47.02792233,-8.400666,-4.964144,-2.317492,-1.415411,1.834739,5.16937,22.74104,25.949115,19.219131,26.987839,27.625566,32.419719,30.953251,39.333022,39.191299,38.592817,48.30125,56.356385,51.905665,49.312429
497,18,15,60,1900,300,57.16994842,8.586534,10.146576,13.123063,12.514807,16.488694,15.992335,16.63886,21.931654,34.551393,37.23794,35.983625,32.014419,38.632214,41.27738,53.004812,57.904188,57.337766,59.392348,66.93294,65.807939
498,15,95,30,1900,350,37.566565,-16.568522,-13.4742,-11.533482,-11.255676,-9.586321,-7.922227,-5.203477,-2.435344,13.640823,23.372938,24.059878,27.962442,27.97632,34.398917,32.348498,35.307219,40.627643,41.573814,36.998182,29.519053
499,15,35,75,1800,300,61.69587896,7.573208,10.630761,12.226804,12.726595,13.851792,14.796783,16.678524,30.773265,34.519154,37.632756,43.169942,45.505626,48.761801,51.103176,61.686487,66.872738,59.044414,58.205747,55.964486,53.190343
